Station,Camera,CameraName,Species,TrapAndCamera,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-09 16:10:18,2021-10-09,16:10:18,3965,66,1.1,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/f2,f204c5fd-dd12-4714-93b2-ed0001ef8f01.jpg
CT1,5,CT1,Dasypus novemcinctus,CT1_5,2021-10-09 21:57:18,2021-10-09,21:57:18,424214,7070,117.8,4.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/05,05dc7e84-8e33-4045-9d5d-aebcaffcd3cd.jpg
PN31,23,PN3_1,Didelphis marsupialis,PN31_23,2021-10-09 23:39:17,2021-10-09,23:39:17,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/cf,cf18ec58-568f-4890-b79a-edb2fb71d7e7.jpg
PN41,26,PN_41,Odocoileus virginianus,PN41_26,2021-10-10 03:02:31,2021-10-10,03:02:31,227748,3795,63.3,2.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2b,2bb29fc4-e280-41b1-8b99-5da88509af2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-10 03:02:31,2021-10-10,03:02:31,39133,652,10.9,0.5,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2b,2bb29fc4-e280-41b1-8b99-5da88509af2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-10 03:02:31,2021-10-10,03:02:31,39133,652,10.9,0.5,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2b,2bb29fc4-e280-41b1-8b99-5da88509af2a.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-10 03:02:31,2021-10-10,03:02:31,39133,652,10.9,0.5,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2b,2bb29fc4-e280-41b1-8b99-5da88509af2a.jpg
PN2,21,PN_2,Sciurus sp,PN2_21,2021-10-10 08:43:28,2021-10-10,08:43:28,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/93,93f32787-f0d8-4eb4-a463-5fd1b97d320b.jpg
PN31,23,PN3_1,Sciurus sp,PN31_23,2021-10-10 12:03:35,2021-10-10,12:03:35,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/6d,6d69e4f0-a349-4001-be45-bb2cfb3fdb77.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-10 18:20:01,2021-10-10,18:20:01,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/0a,0a51720c-dce4-435a-9463-70c2dff3e21f.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-10 18:20:01,2021-10-10,18:20:01,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/0a,0a51720c-dce4-435a-9463-70c2dff3e21f.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-10 18:20:01,2021-10-10,18:20:01,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/0a,0a51720c-dce4-435a-9463-70c2dff3e21f.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-10 18:20:01,2021-10-10,18:20:01,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/0a,0a51720c-dce4-435a-9463-70c2dff3e21f.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-10 18:20:01,2021-10-10,18:20:01,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/0a,0a51720c-dce4-435a-9463-70c2dff3e21f.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-10 18:20:01,2021-10-10,18:20:01,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/0a,0a51720c-dce4-435a-9463-70c2dff3e21f.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-11 08:02:08,2021-10-11,08:02:08,518340,8639,144.0,6.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a9,a9de323a-0986-4ba3-addb-0c35f8b00608.jpg
PN1,20,PN_1,Urocyon cinereoargenteus,PN1_20,2021-10-12 07:51:21,2021-10-12,07:51:21,491397,8189,136.5,5.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/93,939c85f6-409c-48be-beb9-a7fea5df5780.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-12 17:39:37,2021-10-12,17:39:37,225426,3757,62.6,2.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/5d,5d339dae-84ea-4a76-af45-3e13995593e3.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-12 17:39:37,2021-10-12,17:39:37,225426,3757,62.6,2.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/5d,5d339dae-84ea-4a76-af45-3e13995593e3.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-12 17:39:37,2021-10-12,17:39:37,225426,3757,62.6,2.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/5d,5d339dae-84ea-4a76-af45-3e13995593e3.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-12 17:39:37,2021-10-12,17:39:37,225426,3757,62.6,2.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/5d,5d339dae-84ea-4a76-af45-3e13995593e3.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-12 17:39:37,2021-10-12,17:39:37,225426,3757,62.6,2.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/5d,5d339dae-84ea-4a76-af45-3e13995593e3.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-12 17:39:37,2021-10-12,17:39:37,225426,3757,62.6,2.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/5d,5d339dae-84ea-4a76-af45-3e13995593e3.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-13 04:01:52,2021-10-13,04:01:52,37335,622,10.4,0.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/69,69c03cfd-9dae-4313-9e2d-c126f3afe197.jpg
PN1,20,PN_1,Urocyon cinereoargenteus,PN1_20,2021-10-13 07:45:27,2021-10-13,07:45:27,86046,1434,23.9,1.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/52,5232575c-541e-4dec-9746-01d8a48660c7.jpg
PN31,23,PN3_1,Sciurus sp,PN31_23,2021-10-13 09:56:26,2021-10-13,09:56:26,251571,4192,69.9,2.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/36,36096f9c-f317-4c57-a54a-675982e569b0.jpg
PN2,21,PN_2,Sciurus sp,PN2_21,2021-10-13 11:26:53,2021-10-13,11:26:53,269005,4483,74.7,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/55,55452d72-2443-4223-b017-fe3490d57e0b.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-13 20:48:54,2021-10-13,20:48:54,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b8,b8375f58-ecc2-4f4f-a355-4aae01801494.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-13 20:48:54,2021-10-13,20:48:54,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b8,b8375f58-ecc2-4f4f-a355-4aae01801494.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-13 20:48:54,2021-10-13,20:48:54,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b8,b8375f58-ecc2-4f4f-a355-4aae01801494.jpg
PN1,20,PN_1,Didelphis marsupialis,PN1_20,2021-10-13 23:46:03,2021-10-13,23:46:03,783073,13051,217.5,9.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/0e,0e1fa03f-3638-46f8-a1e0-70fdfbe66726.jpg
PN31,23,PN3_1,Dasypus novemcinctus,PN31_23,2021-10-14 02:42:08,2021-10-14,02:42:08,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/07,072da3a8-ad8b-4f38-9934-b7212863f977.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-14 09:39:33,2021-10-14,09:39:33,779616,12993,216.6,9.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/ce,ce943c93-8175-4cb2-989c-d2fd7afb6bee.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-14 12:24:41,2021-10-14,12:24:41,56147,935,15.6,0.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a2,a2468015-903f-4573-9d46-416ff6e85370.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-14 12:24:41,2021-10-14,12:24:41,56147,935,15.6,0.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a2,a2468015-903f-4573-9d46-416ff6e85370.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-14 13:39:47,2021-10-14,13:39:47,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/39,39d2f2a3-0be6-4cf1-aab4-4c4b2db55e8d.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-14 13:39:47,2021-10-14,13:39:47,4506,75,1.3,0.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/39,39d2f2a3-0be6-4cf1-aab4-4c4b2db55e8d.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-14 13:39:47,2021-10-14,13:39:47,4506,75,1.3,0.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/39,39d2f2a3-0be6-4cf1-aab4-4c4b2db55e8d.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-14 13:39:52,2021-10-14,13:39:52,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/53,53aad6a1-cfc3-45c2-b202-3dc417b8e183.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-14 13:39:52,2021-10-14,13:39:52,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/53,53aad6a1-cfc3-45c2-b202-3dc417b8e183.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-14 13:39:52,2021-10-14,13:39:52,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/53,53aad6a1-cfc3-45c2-b202-3dc417b8e183.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-14 13:39:52,2021-10-14,13:39:52,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/53,53aad6a1-cfc3-45c2-b202-3dc417b8e183.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-14 13:39:52,2021-10-14,13:39:52,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/53,53aad6a1-cfc3-45c2-b202-3dc417b8e183.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-14 13:39:52,2021-10-14,13:39:52,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/53,53aad6a1-cfc3-45c2-b202-3dc417b8e183.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-14 13:39:52,2021-10-14,13:39:52,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/53,53aad6a1-cfc3-45c2-b202-3dc417b8e183.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-14 13:39:52,2021-10-14,13:39:52,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/53,53aad6a1-cfc3-45c2-b202-3dc417b8e183.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-14 13:39:52,2021-10-14,13:39:52,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/53,53aad6a1-cfc3-45c2-b202-3dc417b8e183.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-14 16:59:05,2021-10-14,16:59:05,11958,199,3.3,0.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/98,986eba07-81b7-46ab-997f-9fce32a2c880.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-14 16:59:05,2021-10-14,16:59:05,11958,199,3.3,0.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/98,986eba07-81b7-46ab-997f-9fce32a2c880.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-14 18:04:42,2021-10-14,18:04:42,3937,65,1.1,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b1,b1dc49c9-21d1-4630-9d81-78b29cb5976d.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-14 18:04:42,2021-10-14,18:04:42,3937,65,1.1,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b1,b1dc49c9-21d1-4630-9d81-78b29cb5976d.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-14 19:08:02,2021-10-14,19:08:02,34109,568,9.5,0.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/77,77a0e88d-76eb-4950-9e1b-7d9fc0fb60cf.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-14 19:36:36,2021-10-14,19:36:36,5514,91,1.5,0.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/96,968bae71-2ee1-4423-bb22-47009bcf9b21.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-14 19:36:36,2021-10-14,19:36:36,5514,91,1.5,0.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/96,968bae71-2ee1-4423-bb22-47009bcf9b21.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-15 02:01:15,2021-10-15,02:01:15,24793,413,6.9,0.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/46,4651f37e-7cb9-4f1b-8b23-7693f2299654.jpg
PN41,26,PN_41,Didelphis marsupialis,PN41_26,2021-10-15 02:01:15,2021-10-15,02:01:15,705767,11762,196.0,8.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/46,4651f37e-7cb9-4f1b-8b23-7693f2299654.jpg
PN2,21,PN_2,Sciurus sp,PN2_21,2021-10-15 07:56:15,2021-10-15,07:56:15,160162,2669,44.5,1.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/72,72520892-e935-416b-b517-8f7a51da002f.jpg
PN31,23,PN3_1,Pecari tajacu,PN31_23,2021-10-15 09:22:09,2021-10-15,09:22:09,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/40,408be1e7-170c-45c5-8720-cb4289395497.jpg
PN1,20,PN_1,Sciurus sp,PN1_20,2021-10-15 17:18:57,2021-10-15,17:18:57,2256178,37602,626.7,26.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/a0,a0509cda-4f90-4c25-b0a7-de3e3abee864.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-15 18:00:39,2021-10-15,18:00:39,2183989,36399,606.7,25.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/64,64d00c0b-ba3d-4914-bb2d-929aa09b9585.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-15 18:00:39,2021-10-15,18:00:39,2183989,36399,606.7,25.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/64,64d00c0b-ba3d-4914-bb2d-929aa09b9585.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-15 18:00:39,2021-10-15,18:00:39,2183989,36399,606.7,25.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/64,64d00c0b-ba3d-4914-bb2d-929aa09b9585.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-15 18:00:39,2021-10-15,18:00:39,2183989,36399,606.7,25.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/64,64d00c0b-ba3d-4914-bb2d-929aa09b9585.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-15 18:00:39,2021-10-15,18:00:39,2183989,36399,606.7,25.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/64,64d00c0b-ba3d-4914-bb2d-929aa09b9585.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-15 18:00:39,2021-10-15,18:00:39,2183989,36399,606.7,25.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/64,64d00c0b-ba3d-4914-bb2d-929aa09b9585.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-15 18:00:39,2021-10-15,18:00:39,2183989,36399,606.7,25.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/64,64d00c0b-ba3d-4914-bb2d-929aa09b9585.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-15 18:00:39,2021-10-15,18:00:39,2183989,36399,606.7,25.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/64,64d00c0b-ba3d-4914-bb2d-929aa09b9585.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-15 18:00:39,2021-10-15,18:00:39,2183989,36399,606.7,25.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/64,64d00c0b-ba3d-4914-bb2d-929aa09b9585.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-15 18:00:39,2021-10-15,18:00:39,2183989,36399,606.7,25.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/64,64d00c0b-ba3d-4914-bb2d-929aa09b9585.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-10-15 20:34:25,2021-10-15,20:34:25,1466842,24447,407.5,17.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/ee,eed66947-1ba0-4df5-b18e-247bb3378241.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-10-15 20:34:25,2021-10-15,20:34:25,1466842,24447,407.5,17.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/ee,eed66947-1ba0-4df5-b18e-247bb3378241.jpg
PN31,23,PN3_1,Didelphis marsupialis,PN31_23,2021-10-15 21:36:59,2021-10-15,21:36:59,511062,8517,142.0,5.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/e9,e96ce9ae-0a68-4ca2-a50e-b9bc9d3c7695.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-16 09:31:27,2021-10-16,09:31:27,437359,7289,121.5,5.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/d7,d7897e01-7e98-4099-b3da-287e4759a776.jpg
CT1,5,CT1,Sciurus sp,CT1_5,2021-10-16 09:38:21,2021-10-16,09:38:21,1096430,18273,304.6,12.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/c0,c0a02af8-59a5-478e-ae1a-9bcf6dd28156.jpg
PN31,23,PN3_1,Ortalis vetula,PN31_23,2021-10-16 11:15:32,2021-10-16,11:15:32,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/58,5869418d-bd62-46a5-b98b-89d68c340975.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-16 13:17:11,2021-10-16,13:17:11,171444,2857,47.6,2.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/49,49676f62-561c-4d7d-a48f-5262259bf90d.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-16 13:17:11,2021-10-16,13:17:11,171444,2857,47.6,2.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/49,49676f62-561c-4d7d-a48f-5262259bf90d.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-16 13:17:11,2021-10-16,13:17:11,171444,2857,47.6,2.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/49,49676f62-561c-4d7d-a48f-5262259bf90d.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-16 13:17:11,2021-10-16,13:17:11,171444,2857,47.6,2.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/49,49676f62-561c-4d7d-a48f-5262259bf90d.jpg
PN31,23,PN3_1,Didelphis marsupialis,PN31_23,2021-10-16 20:44:57,2021-10-16,20:44:57,83278,1387,23.1,1.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2b,2b715dec-f904-4d65-83bd-f20d7acbe0b2.jpg
PN41,26,PN_41,Odocoileus virginianus,PN41_26,2021-10-17 01:08:55,2021-10-17,01:08:55,597984,9966,166.1,6.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/2a,2a2b3113-cfa4-452d-bee3-a625d7f113ec.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-17 08:04:02,2021-10-17,08:04:02,194567,3242,54.0,2.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/0f,0fb66b5a-c902-40b2-bc99-f62a675628d3.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-17 15:47:51,2021-10-17,15:47:51,266879,4447,74.1,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fd95374e-5702-4e6e-bddc-6fa01a7cf015.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-17 15:47:51,2021-10-17,15:47:51,266879,4447,74.1,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fd95374e-5702-4e6e-bddc-6fa01a7cf015.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-17 15:47:51,2021-10-17,15:47:51,266879,4447,74.1,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fd95374e-5702-4e6e-bddc-6fa01a7cf015.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-17 15:47:51,2021-10-17,15:47:51,266879,4447,74.1,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fd95374e-5702-4e6e-bddc-6fa01a7cf015.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-17 15:47:51,2021-10-17,15:47:51,266879,4447,74.1,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fd95374e-5702-4e6e-bddc-6fa01a7cf015.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-17 15:47:51,2021-10-17,15:47:51,266879,4447,74.1,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fd95374e-5702-4e6e-bddc-6fa01a7cf015.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-17 15:47:51,2021-10-17,15:47:51,266879,4447,74.1,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fd95374e-5702-4e6e-bddc-6fa01a7cf015.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-17 15:47:51,2021-10-17,15:47:51,266879,4447,74.1,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fd95374e-5702-4e6e-bddc-6fa01a7cf015.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-17 15:47:51,2021-10-17,15:47:51,266879,4447,74.1,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fd95374e-5702-4e6e-bddc-6fa01a7cf015.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-17 15:47:51,2021-10-17,15:47:51,266879,4447,74.1,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/fd,fd95374e-5702-4e6e-bddc-6fa01a7cf015.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-18 15:37:45,2021-10-18,15:37:45,181234,3020,50.3,2.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/17,17cd4152-8a30-4b56-83f7-9469447c332c.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-18 15:37:45,2021-10-18,15:37:45,181234,3020,50.3,2.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/17,17cd4152-8a30-4b56-83f7-9469447c332c.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-18 15:37:45,2021-10-18,15:37:45,181234,3020,50.3,2.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/17,17cd4152-8a30-4b56-83f7-9469447c332c.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-18 15:37:45,2021-10-18,15:37:45,181234,3020,50.3,2.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/17,17cd4152-8a30-4b56-83f7-9469447c332c.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-18 18:50:20,2021-10-18,18:50:20,485308,8088,134.8,5.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/c8,c8e44a41-ac1f-4f4b-8e53-7e480bce88e2.jpg
PN41,26,PN_41,Didelphis marsupialis,PN41_26,2021-10-18 19:26:42,2021-10-18,19:26:42,321927,5365,89.4,3.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/be,be34f957-46b9-4187-ac24-0029a81464c6.jpg
PN31,23,PN3_1,Didelphis marsupialis,PN31_23,2021-10-18 22:13:54,2021-10-18,22:13:54,178137,2968,49.5,2.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/39,39d5cc63-e18d-4a05-a349-05253668bfe3.jpg
PN1,20,PN_1,Sciurus sp,PN1_20,2021-10-19 10:56:28,2021-10-19,10:56:28,322651,5377,89.6,3.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/26,2632961a-7c18-47db-adde-3b0a198c35b0.jpg
PN31,23,PN3_1,Pecari tajacu,PN31_23,2021-10-19 15:31:17,2021-10-19,15:31:17,367748,6129,102.2,4.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/20,20175540-85e6-41bd-8ea9-12102d6dcebd.jpg
PN1,20,PN_1,Sciurus sp,PN1_20,2021-10-19 16:01:04,2021-10-19,16:01:04,18276,304,5.1,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/0f,0fa69704-0da9-44d6-a5b4-124cbbfe3e53.jpg
PN41,26,PN_41,Odocoileus virginianus,PN41_26,2021-10-20 10:09:23,2021-10-20,10:09:23,291628,4860,81.0,3.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/9e,9ed87a88-862e-4727-a5c2-10f3ad9cfe8e.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-20 10:30:03,2021-10-20,10:30:03,142783,2379,39.7,1.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/eb,eb34ca68-41c3-48ad-b167-c0383d01be7c.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-20 13:16:24,2021-10-20,13:16:24,495588,8259,137.7,5.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/f9,f97e27bf-c03d-4825-8e86-6dde2de72da3.jpg
PN1,20,PN_1,Nasua narica,PN1_20,2021-10-20 15:00:49,2021-10-20,15:00:49,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/75,75792e59-7e23-4fdd-b7f0-ec4b422f32e7.jpg
PN1,20,PN_1,Nasua narica,PN1_20,2021-10-20 15:00:49,2021-10-20,15:00:49,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/75,75792e59-7e23-4fdd-b7f0-ec4b422f32e7.jpg
PN1,20,PN_1,Nasua narica,PN1_20,2021-10-20 15:00:49,2021-10-20,15:00:49,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/75,75792e59-7e23-4fdd-b7f0-ec4b422f32e7.jpg
